,Unnamed: 0,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6241,7973,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2.0,0.7,-1.9068
6242,7974,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,California,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3.0,0.2,0.0
6243,7975,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3.0,0.7,-2.7588
6244,7976,US-2015-126753,2015-08-16,2015-08-20,Standard Class,SP-20860,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,3.0,0.2,3.21
6245,7978,CA-2014-166051,2014-05-31,2014-06-05,Standard Class,JK-15625,Consumer,United States,Jackson,Mississippi,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3.0,0.0,32.9817
6246,7979,CA-2015-113040,2015-08-27,2015-08-31,Standard Class,Unknown_Customer ID,Home Office,United States,Los Angeles,California,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1.0,0.2,1.6588
6247,7980,Unknown_Order ID,2014-01-03,2014-01-07,Standard Class,DP-13000,Consumer,United States,Houston,Texas,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2.0,0.2,5.5512
6248,7981,CA-2014-113383,2014-09-10,2014-09-13,First Class,SF-20065,Consumer,United States,Clifton,New Jersey,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4.0,0.0,22.1184
6249,7983,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12,5.0,0.2,4.914
6250,7984,CA-2017-152499,2017-01-22,2017-01-25,Second Class,EH-13765,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3.0,0.2,0.8856
6251,7985,CA-2016-151498,2016-04-21,2016-04-24,First Class,DN-13690,Consumer,United States,Seattle,Washington,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,5.0,0.2,2.808
6252,7986,CA-2016-137939,2016-07-20,2016-07-23,Second Class,PJ-19015,Consumer,United States,Long Beach,New York,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5.0,0.0,43.176
6253,7987,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4.0,0.0,11.592
6254,7988,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3.0,0.0,17.6673
6255,7989,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-ST-10002406,Office Supplies,Binders,Pizazz Global Quick File,14.97,1.0,0.0,4.1916
6256,7990,US-2016-117793,2016-08-23,2016-08-29,Standard Class,MA-17560,Home Office,United States,Sheboygan,Wisconsin,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2.0,0.0,0.891
6257,7991,CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,Consumer,United States,Boca Raton,Florida,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4.0,0.7,-26.624
6258,7992,CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,Consumer,United States,Boca Raton,Florida,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2.0,0.2,2.308
6259,7993,US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,Consumer,United States,Aurora,Colorado,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3.0,0.7,-3.4272
6260,7994,US-2015-165743,2015-11-20,2015-11-23,Standard Class,MM-18055,Consumer,United States,Aurora,Colorado,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6.0,0.7,8.532
6261,7995,US-2015-165743,2015-11-20,2015-11-23,Second Class,MM-18055,Consumer,United States,Aurora,Colorado,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6.0,0.7,-7.3692
6262,7998,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Corporate,United States,Seattle,Washington,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7.0,0.0,3.8976
6263,7999,US-2014-148194,2014-05-04,2014-05-07,First Class,BS-11365,Consumer,United States,Seattle,Washington,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4.0,0.0,19.0344
6264,8002,CA-2015-110870,2015-12-12,2015-12-15,First Class,KD-16270,Consumer,United States,Los Angeles,California,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,7.0,0.0,0.5152
6265,8004,CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-10645,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3.0,0.0,15.5856
6266,8005,CA-2014-143210,2014-12-01,2014-12-03,First Class,AA-10645,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2.0,0.0,3.2406
6267,8006,CA-2016-139808,2016-10-07,2016-10-11,Standard Class,MC-18100,Consumer,United States,Marysville,Washington,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12.0,0.0,0.9336
6268,8008,CA-2015-110863,2015-11-17,2015-11-24,Standard Class,AA-10645,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3.0,0.0,49.9704
6269,8010,CA-2014-127859,2014-03-17,2014-03-20,Second Class,QJ-19255,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6.0,0.2,41.1528
6270,8011,US-2015-136427,2015-06-20,2015-06-23,First Class,JM-16195,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7.0,0.2,15.743
6271,8013,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,Consumer,United States,New York City,New York,East,TEC-AC-10002167,Technology,Accessories,Imationآ 8gb Micro Traveldrive Usb 2.0آ Flash Drive,120.0,8.0,0.0,13.2
6272,8014,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,Consumer,United States,New York City,New York,West,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1.0,0.0,1.4805
6273,8015,CA-2017-120168,2017-05-25,2017-05-25,Same Day,TB-21625,Consumer,United States,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,Staple envelope,18.84,3.0,0.0,6.0288
6274,8016,US-2014-131870,2014-09-09,2014-09-11,First Class,NF-18595,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6.0,0.2,12.8928
6275,8017,US-2014-131870,2014-09-09,2014-09-11,First Class,NF-18595,Home Office,United States,Lancaster,Ohio,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,30.816,9.0,0.2,8.532
6276,8018,CA-2017-114804,2017-10-17,2017-10-19,Second Class,BF-11020,Consumer,United States,Modesto,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1.0,0.2,4.6193
6277,8019,CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,Consumer,United States,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10.0,0.0,20.975
6278,8020,CA-2017-167227,2017-11-02,2017-11-05,First Class,NP-18670,Consumer,United States,Saint Louis,Missouri,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2.0,0.0,5.7624
6279,8021,CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,Corporate,United States,Dallas,Texas,Central,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3.0,0.8,-12.9792
6280,8022,CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,Corporate,United States,Dallas,Texas,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5.0,0.2,29.673
6281,8024,CA-2014-129189,2014-07-21,2014-07-25,Standard Class,HM-14860,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1.0,0.8,-1.827
6282,8025,CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,Corporate,United States,New York City,New York,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,54.594,2.0,0.0,50.5632
6283,8026,CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,Corporate,United States,New York City,New York,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1.0,0.0,1.576
6284,8027,CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,Corporate,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitechآ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1.0,0.0,6.7966
6285,8029,CA-2016-166373,2016-10-21,2016-10-25,Standard Class,JF-15565,Consumer,United States,San Antonio,Texas,Central,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6.0,0.2,-9.282
6286,8030,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,Consumer,United States,Amarillo,Texas,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3.0,0.6,-10.9611
6287,8031,CA-2016-158806,2016-01-07,2016-01-11,Standard Class,NM-18520,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,25.92,5.0,0.2,9.072
6288,8032,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Consumer,United States,Houston,Texas,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952,3.0,0.2,16.1838
6289,8033,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Consumer,United States,Houston,Texas,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2.0,0.8,-1.476
6290,8034,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Consumer,United States,Houston,Texas,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9.0,0.6,-20.7306
6291,8035,CA-2015-119690,2015-06-25,2015-06-28,First Class,MV-17485,Consumer,United States,Houston,Texas,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2.0,0.2,1.6704
6292,8036,CA-2015-153738,2015-09-20,2015-09-22,First Class,Unknown_Customer ID,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6.0,0.0,16.956
6293,8037,CA-2017-169012,2017-07-10,2017-07-14,Standard Class,BF-11275,Corporate,United States,Columbus,Georgia,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3.0,0.0,10.8966
6294,8038,CA-2017-109393,2017-06-30,2017-07-02,Second Class,JC-15775,Consumer,United States,Los Angeles,California,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999,3.0,0.15,5.1294
6295,8039,CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6.0,0.2,38.8704
6296,8041,CA-2017-121489,2017-08-21,2017-08-25,Second Class,CM-11815,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2.0,0.0,11.613
6297,8042,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,Home Office,United States,Cambridge,Massachusetts,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4.0,0.0,24.9132
6298,8043,US-2017-133081,2017-03-11,2017-03-15,Standard Class,PV-18985,Home Office,United States,New York City,Massachusetts,East,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1.0,0.0,11.7568
6299,8046,CA-2016-113600,2016-12-15,2016-12-17,Second Class,SH-20395,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3.0,0.7,-1.476
6300,8047,CA-2017-130834,2017-11-03,2017-11-06,Second Class,JM-16195,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272,3.0,0.2,5.2884
6301,8049,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5.0,0.7,-4.577
6302,8050,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1.0,0.2,4.7664
6303,8051,CA-2014-144974,2014-09-26,2014-09-30,Standard Class,CM-12715,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,6.0,0.2,3.1032
6304,8052,CA-2014-109904,2014-07-14,2014-07-17,Second Class,BF-10975,Corporate,United States,New York City,New York,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3.0,0.0,8.532
6305,8053,CA-2017-152205,2017-09-28,2017-10-05,Standard Class,SF-20965,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,1.0,0.7,-1.8585
6306,8055,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,54.594,2.0,0.15,28.9568
6307,8057,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5.0,0.2,13.959
6308,8058,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3.0,0.2,15.1116
6309,8059,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Consumer,United States,Los Angeles,California,West,FUR-FU-10003981,Furniture,Furnishings,Staple envelope,4.16,2.0,0.0,1.7472
6310,8060,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Corporate,United States,Long Beach,New York,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,61.4,5.0,0.0,28.858
6311,8061,Unknown_Order ID,2015-09-20,2015-09-26,Standard Class,TC-20980,Corporate,United States,Long Beach,New York,East,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.448,2.0,0.2,8.8624
6312,8064,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Consumer,United States,Rochester,New York,East,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2.0,0.0,6.2208
6313,8065,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Consumer,United States,Rochester,New York,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3.0,0.0,5.841
6314,8068,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Corporate,United States,San Francisco,California,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,3.0,0.0,6.0876
6315,8071,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Consumer,United States,Huntsville,Texas,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744,4.0,0.3,-26.6352
6316,8072,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Consumer,United States,Huntsville,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.736,4.0,0.2,2.2288
6317,8073,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47,5.0,0.8,-9.705
6318,8074,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Consumer,United States,Huntsville,Texas,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,14.0,0.8,-22.6842
6319,8076,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Corporate,United States,East Point,Georgia,South,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",54.594,3.0,0.0,9.3228
6320,8078,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Corporate,United States,East Point,Georgia,South,Unknown_Product ID,Technology,Accessories,Dell Slim USB Multimedia Keyboard,75.0,3.0,0.0,18.0
6321,8079,US-2016-164945,2016-11-22,2016-11-27,Standard Class,CA-12055,Home Office,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,134.272,8.0,0.2,46.9952
6322,8080,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Corporate,United States,Springfield,Oregon,West,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6.0,0.2,47.6268
6323,8081,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Consumer,United States,Springfield,Oregon,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.904,3.0,0.2,47.8152
6324,8082,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Corporate,United States,Springfield,Oregon,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,3.0,0.2,20.388
6325,8083,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Corporate,United States,Springfield,California,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7.0,0.7,-10.4874
6326,8085,CA-2016-105753,2016-10-20,2016-10-26,Standard Class,LC-16960,Home Office,United States,Arlington,Virginia,South,Unknown_Product ID,Furniture,Furnishings,Aluminum Document Frame,61.1,5.0,0.0,18.33
6327,8086,CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,Consumer,United States,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08,3.0,0.2,5.265
6328,8087,Unknown_Order ID,2016-09-29,2016-10-01,Second Class,DM-12955,Corporate,United States,Yuma,Arizona,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4.0,0.2,1.1808
6329,8088,CA-2015-107020,2015-07-10,2015-07-14,Standard Class,MV-18190,Consumer,United States,San Bernardino,California,West,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,39.92,2.0,0.2,12.974
6330,8089,US-2015-117492,2016-06-26,2016-06-26,First Class,NS-18640,Corporate,United States,Baltimore,Maryland,East,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58,9.0,0.0,20.1708
